id,name,type,phase,frozen,durationSeconds,startTimeSeconds,relativeTimeSeconds
720,"Russian Code Cup 2016 - Finals [Unofficial Mirror, Div. 1 Only Recommended]",ICPC,FINISHED,False,7200,1474196700,253272818
715,Codeforces Round 372 (Div. 1),CF,FINISHED,False,7200,1474119900,253349618
716,Codeforces Round 372 (Div. 2),CF,FINISHED,False,7200,1474119900,253349618
713,Codeforces Round 371 (Div. 1),CF,FINISHED,False,7200,1473784500,253685018
714,Codeforces Round 371 (Div. 2),CF,FINISHED,False,7200,1473784500,253685017
717,Bubble Cup 9 - Finals [Online Mirror],ICPC,FINISHED,False,18000,1473584400,253885118
712,Codeforces Round 370 (Div. 2),CF,FINISHED,False,8100,1473525900,253943618
711,Codeforces Round 369 (Div. 2),CF,FINISHED,False,7200,1472472300,254997218
708,AIM Tech Round 3 (Div. 1),CF,FINISHED,False,7200,1472056500,255413018
709,AIM Tech Round 3 (Div. 2),CF,FINISHED,False,7200,1472056500,255413018
710,Educational Codeforces Round 16,ICPC,FINISHED,False,7200,1471875000,255594518
707,Codeforces Round 368 (Div. 2),CF,FINISHED,False,7200,1471698300,255771218
706,Codeforces Round 367 (Div. 2),CF,FINISHED,False,7200,1470933300,256536218
704,Codeforces Round 366 (Div. 1),CF,FINISHED,False,7200,1470578700,256890818
705,Codeforces Round 366 (Div. 2),CF,FINISHED,False,7200,1470578700,256890818
703,Codeforces Round 365 (Div. 2),CF,FINISHED,False,8100,1470323700,257145818
702,Educational Codeforces Round 15,ICPC,FINISHED,False,7200,1469804400,257665118
700,Codeforces Round 364 (Div. 1),CF,FINISHED,False,7200,1469205300,258264218
701,Codeforces Round 364 (Div. 2),CF,FINISHED,False,7200,1469205300,258264218
698,Codeforces Round 363 (Div. 1),CF,FINISHED,False,8100,1468933500,258536018
699,Codeforces Round 363 (Div. 2),CF,FINISHED,False,8100,1468933500,258536018
696,Codeforces Round 362 (Div. 1),CF,FINISHED,False,8100,1468514100,258955418
697,Codeforces Round 362 (Div. 2),CF,FINISHED,False,8100,1468514100,258955418
691,Educational Codeforces Round 14,ICPC,FINISHED,False,7200,1468425600,259043918
690,"Helvetic Coding Contest 2016 online mirror (teams, unrated)",ICPC,FINISHED,False,16200,1468137600,259331918
689,Codeforces Round 361 (Div. 2),CF,FINISHED,False,7200,1467822900,259646618
695,VK Cup 2016 - Finals,CF,FINISHED,False,12600,1467534000,259935518
693,VK Cup 2016 - Finals (trial contest),CF,FINISHED,False,3600,1467447900,260021618
687,Codeforces Round 360 (Div. 1),CF,FINISHED,False,7200,1467219900,260249618
688,Codeforces Round 360 (Div. 2),CF,FINISHED,False,7200,1467219900,260249618
685,Codeforces Round 359 (Div. 1),CF,FINISHED,False,7200,1466699700,260769818
686,Codeforces Round 359 (Div. 2),CF,FINISHED,False,7200,1466699700,260769818
682,Codeforces Round 358 (Div. 2),CF,FINISHED,False,7200,1466181300,261288217
683,Surprise Language Round 8,ICPC,FINISHED,False,9000,1466092800,261376718
681,Codeforces Round 357 (Div. 2),CF,FINISHED,False,7200,1465922100,261547418
678,Educational Codeforces Round 13,ICPC,FINISHED,False,7200,1465834200,261635318
684,Codeforces Marathon Round 1,IOI,FINISHED,False,864000,1465722000,261747518
679,Codeforces Round 356 (Div. 1),CF,FINISHED,False,7200,1465403700,262065818
680,Codeforces Round 356 (Div. 2),CF,FINISHED,False,7200,1465403700,262065818
677,Codeforces Round 355 (Div. 2),CF,FINISHED,False,7200,1464798900,262670618
676,Codeforces Round 354 (Div. 2),CF,FINISHED,False,7200,1464188700,263280818
675,Codeforces Round 353 (Div. 2),CF,FINISHED,False,7200,1463416500,264053018
671,Codeforces Round 352 (Div. 1),CF,FINISHED,False,7200,1462984500,264485018
672,Codeforces Round 352 (Div. 2),CF,FINISHED,False,7200,1462984500,264485018
674,"Codeforces Round 351 (VK Cup 2016 Round 3, Div. 1 Edition)",CF,FINISHED,False,10800,1462633500,264836018
673,"Codeforces Round 351 (VK Cup 2016 Round 3, Div. 2 Edition)",CF,FINISHED,False,10800,1462633500,264836018
643,VK Cup 2016 - Round 3,CF,FINISHED,False,10800,1462633500,264836018
670,Codeforces Round 350 (Div. 2),CF,FINISHED,False,9000,1462464300,265005218
666,Codeforces Round 349 (Div. 1),CF,FINISHED,False,7200,1461947700,265521818
667,Codeforces Round 349 (Div. 2),CF,FINISHED,False,7200,1461947700,265521818
642,VK Cup 2016 - Wild Card Round 2,IOI,FINISHED,False,604800,1461596400,265873118
668,"Codeforces Round 348 (VK Cup 2016 Round 2, Div. 1 Edition)",CF,FINISHED,False,7200,1461515700,265953818
669,"Codeforces Round 348 (VK Cup 2016 Round 2, Div. 2 Edition)",CF,FINISHED,False,7200,1461515700,265953818
641,VK Cup 2016 - Round 2,CF,FINISHED,False,7200,1461515700,265953818
665,Educational Codeforces Round 12,ICPC,FINISHED,False,7200,1461164400,266305118
663,Codeforces Round 347 (Div. 1),CF,FINISHED,False,7200,1460824500,266645018
664,Codeforces Round 347 (Div. 2),CF,FINISHED,False,7200,1460824500,266645018
662,"CROC 2016 - Final Round [Private, For Onsite Finalists Only]",CF,FINISHED,False,7200,1460729700,266739818
640,VK Cup 2016 - Wild Card Round 1,ICPC,FINISHED,False,9000,1460306100,267163418
661,VK Cup 2016 - Wild Card Round 1 (Unofficial Open Online Mirror),ICPC,FINISHED,False,9000,1460306100,267163418
660,Educational Codeforces Round 11,ICPC,FINISHED,False,7200,1460127600,267341918
656,April Fools Day Contest 2016,ICPC,FINISHED,False,7200,1459526400,267943118
659,Codeforces Round 346 (Div. 2),CF,FINISHED,False,9000,1459353900,268115618
639,VK Cup 2016 - Round 1,CF,FINISHED,False,7200,1459182900,268286618
658,VK Cup 2016 - Round 1 (Div. 2 Edition),CF,FINISHED,False,7200,1459182900,268286618
657,VK Cup 2016 - Round 1 (Div.1 Edition),CF,FINISHED,False,7200,1459182900,268286618
649,Технокубок 2016 - Отборочный Раунд 2,CF,FINISHED,False,7200,1458975600,268493918
652,Educational Codeforces Round 10,ICPC,FINISHED,False,7200,1458910800,268558718
647,Технокубок 2016 - Ознакомительный Раунд 2,CF,FINISHED,False,172800,1458799200,268670318
648,Технокубок 2016 - Отборочный Раунд 1,CF,FINISHED,False,7200,1458745200,268724318
646,Технокубок 2016 - Ознакомительный Раунд 1,CF,FINISHED,False,172800,1458568800,268900718
638,VK Cup 2016 - Qualification Round 2,CF,FINISHED,False,86400,1458475200,268994318
653,IndiaHacks 2016 - Online Edition (Div. 1 + Div. 2),CF,FINISHED,False,7200,1458376500,269093018
645,CROC 2016 - Elimination Round,CF,FINISHED,False,7200,1458318900,269150618
655,CROC 2016 - Elimination Round (Rated Unofficial Edition),CF,FINISHED,False,7200,1458318900,269150618
644,CROC 2016 - Qualification,CF,FINISHED,False,172800,1458118800,269350718
637,VK Cup 2016 - Qualification Round 1,CF,FINISHED,False,86400,1457870400,269599118
650,Codeforces Round 345 (Div. 1),CF,FINISHED,False,7200,1457342700,270126818
651,Codeforces Round 345 (Div. 2),CF,FINISHED,False,7200,1457342700,270126818
631,Codeforces Round 344 (Div. 2),CF,FINISHED,False,7200,1457022900,270446618
632,Educational Codeforces Round 9,ICPC,FINISHED,False,7200,1456844400,270625118
636,VeeRoute Marathon,IOI,FINISHED,False,1209600,1456765200,270704318
627,8VC Venture Cup 2016 - Final Round,CF,FINISHED,False,7200,1456683000,270786518
634,8VC Venture Cup 2016 - Final Round (Div. 1 Edition),CF,FINISHED,False,7200,1456683000,270786518
635,8VC Venture Cup 2016 - Final Round (Div. 2 Edition),CF,FINISHED,False,7200,1456683000,270786518
633,"Manthan, Codefest 16",CF,FINISHED,False,9000,1456506900,270962618
629,Codeforces Round 343 (Div. 2),CF,FINISHED,False,7200,1455986100,271483418
628,Educational Codeforces Round 8,ICPC,FINISHED,False,7200,1455894000,271575518
630,Experimental Educational Round: VolBIT Formulas Blitz,ICPC,FINISHED,False,10800,1455807600,271661918
626,8VC Venture Cup 2016 - Elimination Round,CF,FINISHED,False,9000,1455384900,272084618
622,Educational Codeforces Round 7,ICPC,FINISHED,False,7200,1455116400,272353118
625,Codeforces Round 342 (Div. 2),CF,FINISHED,False,7200,1454835900,272633618
623,AIM Tech Round (Div. 1),CF,FINISHED,False,7200,1454605500,272864018
624,AIM Tech Round (Div. 2),CF,FINISHED,False,7200,1454605500,272864018
621,Codeforces Round 341 (Div. 2),CF,FINISHED,False,7200,1454249100,273220418
618,Wunder Fund Round 2016 (Div. 1 + Div. 2 combined),CF,FINISHED,False,7200,1454087400,273382118
617,Codeforces Round 340 (Div. 2),CF,FINISHED,False,7200,1453563300,273906218
620,Educational Codeforces Round 6,ICPC,FINISHED,False,7200,1453388400,274081118
613,Codeforces Round 339 (Div. 1),CF,FINISHED,False,7200,1452789300,274680218
614,Codeforces Round 339 (Div. 2),CF,FINISHED,False,7200,1452789300,274680217
616,Educational Codeforces Round 5,ICPC,FINISHED,False,7200,1452524400,274945118
615,Codeforces Round 338 (Div. 2),CF,FINISHED,False,7200,1452261900,275207618
611,Good Bye 2015,CF,FINISHED,False,10800,1451487900,275981618
610,Codeforces Round 337 (Div. 2),CF,FINISHED,False,7200,1451215200,276254318
612,Educational Codeforces Round 4,ICPC,FINISHED,False,7200,1451055600,276413918
607,Codeforces Round 336 (Div. 1),CF,FINISHED,False,7200,1450888500,276581018
608,Codeforces Round 336 (Div. 2),CF,FINISHED,False,7200,1450888500,276581018
609,Educational Codeforces Round 3,ICPC,FINISHED,False,7200,1450537200,276932318
605,Codeforces Round 335 (Div. 1),CF,FINISHED,False,7200,1449677100,277792418
606,Codeforces Round 335 (Div. 2),CF,FINISHED,False,7200,1449677100,277792418
603,Codeforces Round 334 (Div. 1),CF,FINISHED,False,7200,1448984100,278485418
604,Codeforces Round 334 (Div. 2),CF,FINISHED,False,7200,1448984100,278485418
600,Educational Codeforces Round 2,ICPC,FINISHED,False,7200,1448636400,278833118
601,Codeforces Round 333 (Div. 1),CF,FINISHED,False,7200,1448382900,279086618
602,Codeforces Round 333 (Div. 2),CF,FINISHED,False,7200,1448382900,279086618
599,Codeforces Round 332 (Div. 2),CF,FINISHED,False,7200,1448037300,279432218
596,Codeforces Round 331 (Div. 2),CF,FINISHED,False,7200,1447605300,279864218
598,Educational Codeforces Round 1,ICPC,FINISHED,False,7200,1447426800,280042717
597,Testing Round 12,CF,FINISHED,False,5400,1447264800,280204718
594,Codeforces Round 330 (Div. 1),CF,FINISHED,False,7200,1447000200,280469318
595,Codeforces Round 330 (Div. 2),CF,FINISHED,False,7200,1447000200,280469318
593,Codeforces Round 329 (Div. 2),CF,FINISHED,False,7200,1446655500,280814018
592,Codeforces Round 328 (Div. 2),CF,FINISHED,False,7200,1446309000,281160518
590,Codeforces Round 327 (Div. 1),CF,FINISHED,False,7200,1445763600,281705918
591,Codeforces Round 327 (Div. 2),CF,FINISHED,False,7200,1445763600,281705918
587,Codeforces Round 326 (Div. 1),CF,FINISHED,False,9000,1444926600,282542918
588,Codeforces Round 326 (Div. 2),CF,FINISHED,False,9000,1444926600,282542918
585,Codeforces Round 325 (Div. 1),CF,FINISHED,False,7200,1444641000,282828518
586,Codeforces Round 325 (Div. 2),CF,FINISHED,False,7200,1444641000,282828518
584,Codeforces Round 324 (Div. 2),CF,FINISHED,False,7200,1444149000,283320518
582,Codeforces Round 323 (Div. 1),CF,FINISHED,False,7200,1443890700,283578818
583,Codeforces Round 323 (Div. 2),CF,FINISHED,False,7200,1443890700,283578818
581,Codeforces Round 322 (Div. 2),CF,FINISHED,False,7200,1443430800,284038718
580,Codeforces Round 321 (Div. 2),CF,FINISHED,False,7200,1442939400,284530118
578,Codeforces Round 320 (Div. 1) [Bayan Thanks-Round],CF,FINISHED,False,9000,1442416500,285053018
579,Codeforces Round 320 (Div. 2) [Bayan Thanks-Round],CF,FINISHED,False,9000,1442416500,285053018
576,Codeforces Round 319 (Div. 1),CF,FINISHED,False,7800,1441902600,285566918
577,Codeforces Round 319 (Div. 2),CF,FINISHED,False,7800,1441902600,285566918
575,Bubble Cup 8 - Finals [Online Mirror],ICPC,FINISHED,False,18000,1441526400,285943118
573,Codeforces Round 318 [RussianCodeCup Thanks-Round] (Div. 1),CF,FINISHED,False,7800,1440865800,286603718
574,Codeforces Round 318 [RussianCodeCup Thanks-Round] (Div. 2),CF,FINISHED,False,7800,1440865800,286603718
571,Codeforces Round 317 [AimFund Thanks-Round] (Div. 1),CF,FINISHED,False,7200,1440261000,287208518
572,Codeforces Round 317 [AimFund Thanks-Round] (Div. 2),CF,FINISHED,False,7200,1440261000,287208518
570,Codeforces Round 316 (Div. 2),CF,FINISHED,False,7200,1439483400,287986118
568,Codeforces Round 315 (Div. 1),CF,FINISHED,False,7200,1439224200,288245318
569,Codeforces Round 315 (Div. 2),CF,FINISHED,False,7200,1439224200,288245318
567,Codeforces Round #Pi (Div. 2),CF,FINISHED,False,9000,1438790400,288679118
566,"VK Cup 2015 - Finals, online mirror",CF,FINISHED,False,10800,1438273200,289196318
562,VK Cup 2015 - Finals,CF,FINISHED,False,10800,1437898500,289571018
559,Codeforces Round 313 (Div. 1),CF,FINISHED,False,7200,1437573600,289895918
560,Codeforces Round 313 (Div. 2),CF,FINISHED,False,7200,1437573600,289895918
558,Codeforces Round 312 (Div. 2),CF,FINISHED,False,7200,1436886600,290582918
557,Codeforces Round 311 (Div. 2),CF,FINISHED,False,7200,1435676400,291793118
555,Codeforces Round 310 (Div. 1),CF,FINISHED,False,7200,1435414200,292055318
556,Codeforces Round 310 (Div. 2),CF,FINISHED,False,7200,1435414200,292055318
553,Codeforces Round 309 (Div. 1),CF,FINISHED,False,7800,1435163400,292306118
554,Codeforces Round 309 (Div. 2),CF,FINISHED,False,7800,1435163400,292306118
552,Codeforces Round 308 (Div. 2),CF,FINISHED,False,7200,1434645000,292824518
551,Codeforces Round 307 (Div. 2),CF,FINISHED,False,7200,1434127500,293342018
549,Looksery Cup 2015,CF,FINISHED,False,9000,1433595600,293873918
550,Codeforces Round 306 (Div. 2),CF,FINISHED,False,7200,1433435400,294034118
547,Codeforces Round 305 (Div. 1),CF,FINISHED,False,7200,1432658100,294811418
548,Codeforces Round 305 (Div. 2),CF,FINISHED,False,7200,1432658100,294811418
546,Codeforces Round 304 (Div. 2),CF,FINISHED,False,7200,1432312200,295157318
545,Codeforces Round 303 (Div. 2),CF,FINISHED,False,7200,1432053000,295416518
543,Codeforces Round 302 (Div. 1),CF,FINISHED,False,7200,1431016200,296453318
544,Codeforces Round 302 (Div. 2),CF,FINISHED,False,7200,1431016200,296453318
541,VK Cup 2015 - Раунд 3,CF,FINISHED,False,9000,1430668800,296800718
542,"VK Cup 2015 - Round 3 (unofficial online mirror, Div. 1 only)",CF,FINISHED,False,9000,1430668800,296800718
540,Codeforces Round 301 (Div. 2),CF,FINISHED,False,7200,1430411400,297058118
538,Codeforces Round 300,CF,FINISHED,False,9000,1430064000,297405518
537,VK Cup 2015 - Wild Card Round 2,IOI,FINISHED,False,604800,1429381800,298087718
532,VK Cup 2015 - Round 2,CF,FINISHED,False,9000,1429286400,298183118
533,"VK Cup 2015 - Round 2 (unofficial online mirror, Div. 1 only)",CF,FINISHED,False,9000,1429286400,298183118
536,Codeforces Round 299 (Div. 1),CF,FINISHED,False,7200,1429029300,298440218
535,Codeforces Round 299 (Div. 2),CF,FINISHED,False,7200,1429029300,298440218
534,Codeforces Round 298 (Div. 2),CF,FINISHED,False,9000,1428854400,298615118
526,ZeptoLab Code Rush 2015,CF,FINISHED,False,9000,1428165300,299304218
530,VK Cup 2015 - Wild Card Round 1,ICPC,FINISHED,False,9000,1427562000,299907518
531,VK Cup 2015 - Wild Card Round 1 (Online Mirror),ICPC,FINISHED,False,9000,1427562000,299907518
525,Codeforces Round 297 (Div. 2),CF,FINISHED,False,7200,1427387400,300082118
529,"VK Cup 2015 - Round 1 (unofficial online mirror, Div. 1 only)",CF,FINISHED,False,7200,1426956300,300513218
524,VK Cup 2015 - Round 1,CF,FINISHED,False,7200,1426946400,300523118
528,Codeforces Round 296 (Div. 1),CF,FINISHED,False,7200,1426610700,300858818
527,Codeforces Round 296 (Div. 2),CF,FINISHED,False,7200,1426610700,300858818
523,VK Cup 2015 - Qualification Round 2,CF,FINISHED,False,86400,1426345200,301124318
522,VK Cup 2015 - Qualification Round 1,CF,FINISHED,False,86400,1425740400,301729118
521,Codeforces Round 295 (Div. 1),CF,FINISHED,False,7500,1425279600,302189918
520,Codeforces Round 295 (Div. 2),CF,FINISHED,False,7500,1425279600,302189918
519,Codeforces Round 294 (Div. 2),CF,FINISHED,False,7200,1425128400,302341118
518,Codeforces Round 293 (Div. 2),CF,FINISHED,False,9000,1424795400,302674118
516,Codeforces Round 292 (Div. 1),CF,FINISHED,False,7200,1424190900,303278618
515,Codeforces Round 292 (Div. 2),CF,FINISHED,False,7200,1424190900,303278618
514,Codeforces Round 291 (Div. 2),CF,FINISHED,False,7200,1423931400,303538118
513,Rockethon 2015,ICPC,FINISHED,False,11700,1423328400,304141118
512,Codeforces Round 290 (Div. 1),CF,FINISHED,False,7500,1422894600,304574918
510,Codeforces Round 290 (Div. 2),CF,FINISHED,False,7500,1422894600,304574918
509,"Codeforces Round 289 (Div. 2, ACM ICPC Rules)",ICPC,FINISHED,False,10800,1422705600,304763918
508,Codeforces Round 288 (Div. 2),CF,FINISHED,False,7200,1422376200,305093318
507,Codeforces Round 287 (Div. 2),CF,FINISHED,False,7200,1422028800,305440718
506,Codeforces Round 286 (Div. 1),CF,FINISHED,False,7200,1421586000,305883518
505,Codeforces Round 286 (Div. 2),CF,FINISHED,False,7200,1421586000,305883518
504,Codeforces Round 285 (Div. 1),CF,FINISHED,False,7200,1421053200,306416318
501,Codeforces Round 285 (Div. 2),CF,FINISHED,False,7200,1421053200,306416318
500,Good Bye 2014,CF,FINISHED,False,9000,1419951600,307517918
498,Codeforces Round 284 (Div. 1),CF,FINISHED,False,7200,1419438600,308030918
499,Codeforces Round 284 (Div. 2),CF,FINISHED,False,7200,1419438600,308030918
497,Codeforces Round 283 (Div. 1),CF,FINISHED,False,7200,1418833800,308635718
496,Codeforces Round 283 (Div. 2),CF,FINISHED,False,7200,1418833800,308635718
494,Codeforces Round 282 (Div. 1),CF,FINISHED,False,7200,1418488200,308981318
495,Codeforces Round 282 (Div. 2),CF,FINISHED,False,7200,1418488200,308981318
493,Codeforces Round 281 (Div. 2),CF,FINISHED,False,7200,1417618800,309850718
492,Codeforces Round 280 (Div. 2),CF,FINISHED,False,7200,1417451400,310018118
490,Codeforces Round 279 (Div. 2),CF,FINISHED,False,9000,1416733800,310735717
487,Codeforces Round 278 (Div. 1),CF,FINISHED,False,7200,1416590400,310879118
488,Codeforces Round 278 (Div. 2),CF,FINISHED,False,7200,1416590400,310879118
491,Testing Round 11,CF,FINISHED,False,5400,1416519000,310950518
489,Codeforces Round 277.5 (Div. 2),CF,FINISHED,False,9000,1416238500,311231018
486,Codeforces Round 277 (Div. 2),CF,FINISHED,False,7200,1415718000,311751518
484,Codeforces Round 276 (Div. 1),CF,FINISHED,False,9000,1415205000,312264518
485,Codeforces Round 276 (Div. 2),CF,FINISHED,False,9000,1415205000,312264518
482,Codeforces Round 275 (Div. 1),CF,FINISHED,False,7800,1414170000,313299518
483,Codeforces Round 275 (Div. 2),CF,FINISHED,False,7800,1414170000,313299518
480,Codeforces Round 274 (Div. 1),CF,FINISHED,False,7200,1413709200,313760318
479,Codeforces Round 274 (Div. 2),CF,FINISHED,False,7200,1413709200,313760318
478,Codeforces Round 273 (Div. 2),CF,FINISHED,False,7200,1413474000,313995518
477,Codeforces Round 272 (Div. 1),CF,FINISHED,False,7200,1413122400,314347118
476,Codeforces Round 272 (Div. 2),CF,FINISHED,False,7200,1413122400,314347118
474,Codeforces Round 271 (Div. 2),CF,FINISHED,False,9000,1412609400,314860118
475,Bayan 2015 Contest Warm Up,CF,FINISHED,False,10800,1412514000,314955518
472,Codeforces Round 270,CF,FINISHED,False,9000,1411918500,315551018
471,Codeforces Round 269 (Div. 2),CF,FINISHED,False,7200,1411745400,315724118
468,Codeforces Round 268 (Div. 1),CF,FINISHED,False,7200,1411218000,316251518
469,Codeforces Round 268 (Div. 2),CF,FINISHED,False,7200,1411218000,316251518
467,Codeforces Round 267 (Div. 2),CF,FINISHED,False,7200,1411054200,316415318
470,Surprise Language Round 7,ICPC,FINISHED,False,7200,1410622200,316847318
466,Codeforces Round 266 (Div. 2),CF,FINISHED,False,7200,1410535800,316933718
464,Codeforces Round 265 (Div. 1),CF,FINISHED,False,7200,1410103800,317365718
465,Codeforces Round 265 (Div. 2),CF,FINISHED,False,7200,1410103800,317365718
463,Codeforces Round 264 (Div. 2),CF,FINISHED,False,7200,1409383800,318085718
461,Codeforces Round 263 (Div. 1),CF,FINISHED,False,7200,1409061600,318407918
462,Codeforces Round 263 (Div. 2),CF,FINISHED,False,7200,1409061600,318407918
460,Codeforces Round 262 (Div. 2),CF,FINISHED,False,7200,1408548600,318920918
459,Codeforces Round 261 (Div. 2),CF,FINISHED,False,7200,1408116600,319352918
457,MemSQL Start[c]UP 2.0 - Round 2,CF,FINISHED,False,10800,1407690000,319779518
458,MemSQL Start[c]UP 2.0 - Round 2 - Online Round,CF,FINISHED,False,10800,1407690000,319779518
455,Codeforces Round 260 (Div. 1),CF,FINISHED,False,7200,1407511800,319957718
456,Codeforces Round 260 (Div. 2),CF,FINISHED,False,7200,1407511800,319957718
453,Codeforces Round 259 (Div. 1),CF,FINISHED,False,7200,1406907000,320562518
454,Codeforces Round 259 (Div. 2),CF,FINISHED,False,7200,1406907000,320562518
452,MemSQL Start[c]UP 2.0 - Round 1,CF,FINISHED,False,9000,1406480400,320989118
451,Codeforces Round 258 (Div. 2),CF,FINISHED,False,7200,1406215800,321253718
449,Codeforces Round 257 (Div. 1),CF,FINISHED,False,7200,1405774800,321694718
450,Codeforces Round 257 (Div. 2),CF,FINISHED,False,7200,1405774800,321694718
448,Codeforces Round 256 (Div. 2),CF,FINISHED,False,7200,1405605600,321863918
446,Codeforces Round #FF (Div. 1),CF,FINISHED,False,7200,1405256400,322213118
447,Codeforces Round #FF (Div. 2),CF,FINISHED,False,7200,1405256400,322213118
444,Codeforces Round 254 (Div. 1),CF,FINISHED,False,7200,1404651900,322817618
445,Codeforces Round 254 (Div. 2),CF,FINISHED,False,7200,1404651900,322817618
442,Codeforces Round 253 (Div. 1),CF,FINISHED,False,7200,1403191800,324277718
443,Codeforces Round 253 (Div. 2),CF,FINISHED,False,7200,1403191800,324277718
436,Zepto Code Rush 2014,CF,FINISHED,False,9000,1402673400,324796118
441,Codeforces Round 252 (Div. 2),CF,FINISHED,False,7200,1402241400,325228118
439,Codeforces Round 251 (Div. 2),CF,FINISHED,False,7200,1401895800,325573718
440,Testing Round 10,CF,FINISHED,False,5400,1401809400,325660118
438,Codeforces Round 250 (Div. 1),CF,FINISHED,False,7200,1401627600,325841918
437,Codeforces Round 250 (Div. 2),CF,FINISHED,False,7200,1401627600,325841918
435,Codeforces Round 249 (Div. 2),CF,FINISHED,False,7200,1401463800,326005717
434,Codeforces Round 248 (Div. 1),CF,FINISHED,False,7200,1400914800,326554718
433,Codeforces Round 248 (Div. 2),CF,FINISHED,False,7200,1400914800,326554718
431,Codeforces Round 247 (Div. 2),CF,FINISHED,False,7200,1400686200,326783318
432,Codeforces Round 246 (Div. 2),CF,FINISHED,False,7200,1400167800,327301718
429,Codeforces Round 245 (Div. 1),CF,FINISHED,False,7200,1399822800,327646718
430,Codeforces Round 245 (Div. 2),CF,FINISHED,False,7200,1399822800,327646718
427,Codeforces Round 244 (Div. 2),CF,FINISHED,False,7200,1399044600,328424918
425,Codeforces Round 243 (Div. 1),CF,FINISHED,False,7200,1398612600,328856918
426,Codeforces Round 243 (Div. 2),CF,FINISHED,False,7200,1398612600,328856918
424,Codeforces Round 242 (Div. 2),CF,FINISHED,False,7200,1398409200,329060318
419,Coder-Strike 2014 - Finals,CF,FINISHED,False,7200,1398169200,329300318
420,"Coder-Strike 2014 - Finals (online edition, Div. 1)",CF,FINISHED,False,7200,1398169140,329300378
421,"Coder-Strike 2014 - Finals (online edition, Div. 2)",CF,FINISHED,False,7200,1398168900,329300618
413,Coder-Strike 2014 - Round 2,CF,FINISHED,False,7200,1397977200,329492318
412,Coder-Strike 2014 - Round 1,CF,FINISHED,False,7200,1397837400,329632118
418,RCC 2014 Warmup (Div. 1),CF,FINISHED,False,7200,1397749200,329720318
417,RCC 2014 Warmup (Div. 2),CF,FINISHED,False,7200,1397749200,329720318
411,Coder-Strike 2014 - Qualification Round,ICPC,FINISHED,False,86400,1397505600,329963918
416,Codeforces Round 241 (Div. 2),CF,FINISHED,False,7200,1397376000,330093518
414,Codeforces Round 240 (Div. 1),CF,FINISHED,False,7200,1396798800,330670718
415,Codeforces Round 240 (Div. 2),CF,FINISHED,False,7200,1396798800,330670718
409,April Fools Day Contest 2014,ICPC,FINISHED,False,7200,1396366200,331103318
407,Codeforces Round 239 (Div. 1),CF,FINISHED,False,7200,1396162800,331306718
408,Codeforces Round 239 (Div. 2),CF,FINISHED,False,7200,1396162800,331306718
406,Codeforces Round 238 (Div. 1),CF,FINISHED,False,7200,1395502200,331967318
405,Codeforces Round 238 (Div. 2),CF,FINISHED,False,7200,1395502200,331967318
404,Codeforces Round 237 (Div. 2),CF,FINISHED,False,7200,1395243000,332226518
403,Codeforces Round 236 (Div. 1),CF,FINISHED,False,7200,1394983800,332485718
402,Codeforces Round 236 (Div. 2),CF,FINISHED,False,7200,1394983800,332485718
401,Codeforces Round 235 (Div. 2),CF,FINISHED,False,7200,1394465400,333004118
400,Codeforces Round 234 (Div. 2),CF,FINISHED,False,7200,1394033400,333436117
398,Codeforces Round 233 (Div. 1),CF,FINISHED,False,7200,1393687800,333781718
399,Codeforces Round 233 (Div. 2),CF,FINISHED,False,7200,1393687800,333781718
396,Codeforces Round 232 (Div. 1),CF,FINISHED,False,7200,1393428600,334040918
397,Codeforces Round 232 (Div. 2),CF,FINISHED,False,7200,1393428600,334040918
394,Codeforces Round 231 (Div. 2),CF,FINISHED,False,7200,1392910200,334559318
392,Codeforces Round 230 (Div. 1),CF,FINISHED,False,7200,1392728400,334741118
393,Codeforces Round 230 (Div. 2),CF,FINISHED,False,7200,1392728400,334741118
391,Rockethon 2014,ICPC,FINISHED,False,10800,1392573600,334895918
390,Codeforces Round 229 (Div. 2),CF,FINISHED,False,7200,1392132600,335336918
388,Codeforces Round 228 (Div. 1),CF,FINISHED,False,7500,1391442000,336027518
389,Codeforces Round 228 (Div. 2),CF,FINISHED,False,7500,1391442000,336027518
387,Codeforces Round 227 (Div. 2),CF,FINISHED,False,7800,1391095800,336373718
385,Codeforces Round 226 (Div. 2),CF,FINISHED,False,7200,1390577700,336891818
383,Codeforces Round 225 (Div. 1),CF,FINISHED,False,7200,1390231800,337237718
384,Codeforces Round 225 (Div. 2),CF,FINISHED,False,7200,1390231800,337237718
382,Codeforces Round 224 (Div. 2),CF,FINISHED,False,7200,1389972600,337496918
386,Testing Round 9,CF,FINISHED,False,5400,1389906900,337562618
380,Codeforces Round 223 (Div. 1),CF,FINISHED,False,7200,1389540600,337928918
381,Codeforces Round 223 (Div. 2),CF,FINISHED,False,7200,1389540600,337928918
379,Good Bye 2013,CF,FINISHED,False,7200,1388417400,339052118
377,Codeforces Round 222 (Div. 1),CF,FINISHED,False,7200,1388331000,339138518
378,Codeforces Round 222 (Div. 2),CF,FINISHED,False,7200,1388331000,339138518
375,Codeforces Round 221 (Div. 1),CF,FINISHED,False,7200,1387893600,339575918
376,Codeforces Round 221 (Div. 2),CF,FINISHED,False,7200,1387893600,339575917
